lat,lon
38.52834705256411,-76.66073132023115
38.513935914226124,-76.52589709402189
38.49941894397294,-76.39109963209629
38.484796165484624,-76.25633918582841
38.47006760263627,-76.12161600616164
38.45523327949868,-75.98693034360629
38.44029322033872,-75.85228244823688
38.425247449619604,-75.71767256968978
38.410095992001594,-75.58310095716053
38.39483887234231,-75.44856785940145
38.37947611569712,-75.3140735247188
38.36400774731979,-75.17961820097092
38.34843379266272,-75.04520213556549
38.3327542773776,-74.91082557545664
38.316969227315674,-74.77648876714316
38.30107866852842,-74.64219195666563
38.285082627267776,-74.5079353896041
38.268981129986855,-74.37371931107614
38.25277420334025,-74.23954396573356
38.23646187418455,-74.10540959776063
38.22004416957876,-73.97131645087191
38.2035211167849,-73.8372647683093
38.186892743268444,-73.7032547928399
38.17015907669868,-73.569286766754
38.77217381828985,-77.99399096803906
38.758815328752235,-77.85867024216878
38.74535072205634,-77.72338384575663
38.73178001987091,-77.58813203506605
38.718103244055015,-77.45291506595439
38.704320416658454,-77.31773319386987
38.69043155992218,-77.18258667384899
38.67643669627875,-77.04747576051363
38.66233584835272,-76.9124007080689
38.64812903896105,-76.77736177029995
38.63381629111367,-76.64235920056976
38.61939762801365,-76.5073932518164
38.604873073057924,-76.37246417655015
38.59024264983746,-76.23757222685141
38.57550638213795,-76.10271765436771
38.56066429394004,-75.96790071031134
38.54571640941988,-75.83312164545659
38.530662752949596,-75.69838071013764
38.51550334909763,-75.56367815424552
38.50023822262931,-75.42901422722612
38.4848673985072,-75.29438917807674
38.46939090189163,-75.15980325534497
38.45380875814116,-75.02525670712507
38.43812099281291,-74.89074978105614
38.422327631663265,-74.7562827243191
38.40642870064811,-74.6218557836349
38.390424225923375,-74.48746920526185
38.37431423384554,-74.35312323499288
38.35809875097213,-74.21881811815331
38.34177780406207,-74.0845540995988
38.32535142007631,-73.95033142371283
38.308819626178135,-73.8161503344037
38.29218244973385,-73.68201107510326
38.27543991831307,-73.54791388876374
38.87766260583983,-77.97690785031203
38.86429722111012,-77.84145409249017
38.85082566040735,-77.7060347665583
38.837247945316605,-77.57065012950932
38.823564097612774,-77.43530043792799
38.80977413926087,-77.29998594798757
38.7958780924165,-77.16470691544802
38.78187597942628,-77.02946359565243
38.767767822828304,-76.89425624352513
38.75355364535249,-76.75908511356843
38.739233469921054,-76.62395045986038
38.72480731964891,-76.48885253605182
38.710275217844185,-76.35379159536436
38.695637188008604,-76.21876789058673
38.68089325383791,-76.08378167407344
38.66604343922233,-75.9488331977411
38.65108776824704,-75.81392271306673
38.63602626519256,-75.67905047108445
38.62085895453532,-75.54421672238352
38.605585860947926,-75.40942171710533
38.59020700929978,-75.27466570494165
38.57472242465752,-75.13994893513112
38.55913213228537,-75.00527165645745
38.543436157645736,-74.87063411724674
38.52763452639954,-74.73603656536505
38.511727264406794,-74.6014792482158
38.49571439772706,-74.46696241273763
38.47959595261989,-74.33248630540166
38.463371955545284,-74.19805117220929
38.44704243316415,-74.06365725868959
38.430607412339,-73.92930480989729
38.41406692013406,-73.79499407040984
38.397420983816,-73.6607252843256
38.38066963085445,-73.52649869526121
38.983098585870515,-77.95979055802651
38.969726340927856,-77.82420351085388
38.956247861464625,-77.688650998409
38.94266316898202,-77.55313327841655
38.92897228517034,-77.41765060819145
38.91517523190956,-77.2822032446352
38.90127203126963,-77.1467914442332
38.88726270551086,-77.0114154630528
38.873147277084556,-76.87607555674005
38.85892576863323,-76.74077198051721
38.84459820299113,-76.60550498917968
38.83016460318468,-76.47027483709441
38.81562499243293,-76.33508177819603
38.80097939414788,-76.19992606598507
38.786227831935115,-76.06480795352485
38.77137032959404,-75.92972769343946
38.7564069111185,-75.79468553791057
38.741337600697165,-75.65968173867523
38.72616242271401,-75.52471654702346
38.710881401748615,-75.38979021379492
38.6954945625769,-75.25490298937758
38.68000193017135,-75.12005512370419
38.6644035297016,-74.98524686625022
38.64869938653488,-74.85047846603135
38.6328895262364,-74.71575017160103
38.61697397456992,-74.58106223104782
38.60095275749825,-74.44641489199294
38.58482590118359,-74.31180840158827
38.568593431988106,-74.17724300651335
38.55225537647443,-74.04271895297344
38.53581176140598,-73.90823648669681
38.51926261374772,-73.77379585293237
38.50260796066639,-73.63939729644727
38.48584782953109,-73.50504106152523
39.08848137242449,-77.94263898907845
39.075102302291604,-77.80691839442203
39.06161693935824,-77.67123243773855
39.04802530504142,-77.53558137748784
39.03432742094667,-77.39996547171708
39.02052330886845,-77.26438497805854
39.00661299079078,-77.12884015372657
38.992596488887436,-76.99333125551478
38.97847382552257,-76.857858539794
38.96424502325096,-76.7224222625088
38.949910104818585,-76.58702267917509
38.93546909316302,-76.4516600448777
38.92092201141384,-76.31633461426755
38.90626888289312,-76.18104664155916
38.891509731115846,-76.04579638052785
38.876644579790344,-75.91058408450706
38.86167345281878,-75.77541000638624
38.846596374297576,-75.64027439860766
38.831413368517886,-75.50517751316451
38.816124459966034,-75.37011960159762
38.800729673324,-75.23510091499324
38.78522903346984,-75.10012170398117
38.76962256547821,-74.96518221873076
38.75391029462081,-74.83028270895004
38.738092246366755,-74.69542342388212
38.72216844638327,-74.56060461230297
38.706138920535935,-74.42582652251937
38.69000369488934,-74.29108940236604
38.673762795707404,-74.1563934992032
38.65741624945398,-74.02173905991438
38.64096408279331,-73.88712633090391
38.62440632259049,-73.75255555809463
38.60774299591194,-73.61802698692509
39.193810580045984,-77.92545304095913
39.180424719788356,-77.78959863994896
39.16693250871851,-77.65377898056677
39.153333968168816,-77.51799432200976
39.13962911965969,-77.38224492306067
39.12581798489993,-77.24653104208518
39.11190058578725,-77.11085293702891
39.09787694440847,-76.97521086541502
39.08374708304036,-76.83960508434113
39.069511024149634,-76.70403585047708
39.05516879039366,-76.56850342006179
39.040720404620814,-76.43300804890092
39.026165889870974,-76.2975499923642
39.011505269375846,-76.1621295053827
38.99673856655953,-76.026746842446
38.98186580503891,-75.8914022576003
38.966887008624134,-75.75609600444464
38.95180220131908,-75.62082833612956
38.93661140732176,-75.48559950535356
38.921314651024765,-75.35040976436129
38.90591195701589,-75.21525936494042
38.89040335007843,-75.08014855841918
38.87478885519162,-74.94507759566437
38.8590684975313,-74.81004672707816
38.84324230247021,-74.67505620259597
38.82731029557856,-74.54010627168401
38.81127250262445,-74.40519718333655
38.7951289495744,-74.27032918607371
38.77887966259374,-74.13550252793894
38.76252466804728,-74.00071745649656
38.74606399249953,-73.86597421882934
38.72949766271549,-73.73127306153602
38.71282570566085,-73.59661423072924
39.29908582378633,-77.90823261075272
39.28569320851189,-77.7722441437793
39.27219418468183,-77.6362905225007
39.258588773543714,-77.50037200685423
39.24487699653248,-77.36448885636074
39.231058875270904,-77.22864133012216
39.21713443157002,-77.09282968681825
39.20310368742965,-76.95705418470382
39.18896666503855,-76.82131508160666
39.17472338677523,-76.68561263492423
39.16037387520807,-76.5499471016212
39.14591815309595,-76.4143187382268
39.13135624338864,-76.27872780083213
39.11668816922723,-76.14317454508725
39.101913953944575,-76.00765922619915
39.0870336210658,-75.87218209892842
39.072047194308674,-75.73674341758723
39.056954697584196,-75.60134343603646
39.04175615499686,-75.46598240768297
39.026451590845255,-75.33066058547723
39.011041029622604,-75.1953782219107
38.99552449601702,-75.06013556901351
38.97990201491208,-74.92493287835153
38.96417361138737,-74.78977040102392
38.948339310718886,-74.65464838766101
38.93239913837949,-74.51956708842144
38.91635312003935,-74.38452675298964
38.90020128156662,-74.24952763057351
38.88394364902775,-74.1145699699021
38.86758024868795,-73.97965401922285
38.85111110701182,-73.84478002629953
38.83453625066374,-73.70994823840944
38.81785570650836,-73.57515890234122
39.40430671920997,-77.89097759513426
39.390907384068406,-77.75485480184614
39.37740158289662,-77.61876695873319
39.36378933685701,-77.4827143264757
39.35007066729879,-77.34669716533568
39.336245595758356,-77.21071573515385
39.32231414395988,-77.07477029534654
39.30827633381558,-76.9388611049037
39.29413218742619,-76.80298842238541
39.2798817270815,-76.66715250591949
39.265524975260696,-76.53135361319914
39.251061954632775,-76.39559200147966
39.236492688057105,-76.2598679275762
39.22181719858379,-76.12418164786084
39.20703550945414,-75.98853341825992
39.19214764410117,-75.85292349425188
39.177153626149966,-75.71735213086399
39.16205347941822,-75.58181958267006
39.14684722791667,-75.44632610378798
39.131534895849505,-75.3108719478768
39.11611650761502,-75.17545736813443
39.100592087805815,-75.04008261729496
39.08496166120952,-74.90474794762605
39.06922525280901,-74.76945361092648
39.053382887783194,-74.63419985852394
39.037434591507214,-74.49898694127172
39.021380389553094,-74.36381510954716
39.00522030769014,-74.2286846132484
38.9889543718855,-74.09359570179241
38.97258260830451,-73.9585486241124
38.95610504331146,-73.82354362865519
38.93952170346972,-73.68858096337915
38.92283261554262,-73.5536608757514
39.509472882400146,-77.87368789036819
39.49606686258236,-77.73743050966858
39.482554319528916,-77.60120818404017
39.468935274316706,-77.46502117490948
39.45520974820887,-77.3288697432819
39.44137776265527,-77.19275414973978
39.42743933929273,-77.05667465443909
39.41339449994567,-76.92063151710697
39.39924326662646,-76.78462499703903
39.384985661535865,-76.64865535309629
39.37062170706342,-76.51272284370273
39.35615142578805,-76.37682772684278
39.34157484047838,-76.24097026005799
39.326891974093186,-76.10515070044507
39.31210284978191,-75.9693693046529
39.29720749088508,-75.83362632887959
39.282205920934764,-75.69792202887064
39.267098163655085,-75.56225665991548
39.251884242962596,-75.42663047684525
39.23656418296686,-75.29104373403032
39.22113800797075,-75.15549668537759
39.20560574247113,-75.01998958432759
39.18996741115916,-74.88452268385248
39.17422303892089,-74.7490962364532
39.15837265083763,-74.61371049415688
39.14241627218652,-74.47836570851457
39.12635392844095,-74.34306213059857
39.11018564527114,-74.2078000109998
39.093911448544496,-74.07257959982572
39.07753136432623,-73.93740114669762
39.061045418879786,-73.80226490074783
39.044453638667356,-73.66717111061836
39.02775605035026,-73.53212002445699
39.627889998249685,-77.99279052005221
39.61458392996481,-77.85636339230584
39.60117126070234,-77.71997116235002
39.587652011268254,-77.58361409277963
39.5740262026537,-77.44729244576955
39.56029385603547,-77.31100648307158
39.54645499277641,-77.17475646601264
39.53250963442581,-77.03854265549093
39.51845780272001,-76.9023653119737
39.504299519582574,-76.76622469549469
39.49003480712501,-76.63012106565053
39.47566368764693,-76.49405468159915
39.46118618363678,-76.35802580205633
39.44660231777208,-76.2220346852933
39.43191211292004,-76.08608158913364
39.41711559213787,-75.95016677095118
39.40221277867328,-75.81429048766711
39.387203695964985,-75.67845299574705
39.372088367643194,-75.54265455119892
39.35686681753,-75.40689540956996
39.34153906963979,-75.27117582594408
39.32610514817995,-75.13549605493985
39.310565077551075,-74.99985635070685
39.2949188823476,-74.8642569669242
39.27916658735828,-74.72869815679755
39.26330821756658,-74.59318017305611
39.24734379815122,-74.45770326795095
39.23127335448668,-74.322267693252
39.21509691214362,-74.18687370024561
39.19881449688948,-74.0515215397317
39.18242613468881,-73.91621146202242
39.16593185170397,-73.78094371693822
39.14933167429549,-73.64571855380659
39.132625629022506,-73.51053622145896
39.73295210491941,-77.97556634096152
39.719639479042115,-77.8390039963833
39.7062201956066,-77.70247665457613
39.69269427533338,-77.56598457888843
39.679061739127555,-77.42952803224622
39.66532260807918,-77.29310727715111
39.65147690346392,-77.15672257567643
39.63752464674321,-77.020374189466
39.62346585956484,-76.88406237972977
39.609300563763405,-76.74778740724197
39.595028781360725,-76.6115495323383
39.58065053456629,-76.47534901491292
39.56616584577766,-76.33918611441572
39.551574737581035,-76.20306108985012
39.536877232751564,-76.06697419976946
39.52207335425398,-75.9309257022753
39.507163125242855,-75.79491585501415
39.492146569063266,-75.65894491517481
39.47702370925104,-75.52301313948617
39.46179456953349,-75.3871207842138
39.44645917382966,-75.25126810515837
39.43101754625087,-75.11545535765208
39.41546971110125,-74.97968279655687
39.399815692878136,-74.84395067626076
39.38405551627262,-74.7082592506767
39.36818920616995,-74.57260877323887
39.35221678765012,-74.43699949690067
39.33613828598824,-74.30143167413209
39.319953726655186,-74.16590555691714
39.303663135317926,-74.03042139675149
39.287266537840146,-73.89497944463982
39.27076396028263,-73.75957995109341
39.25415542890385,-73.62422316612789
39.83795829573538,-77.95830742279757
39.82463914730631,-77.82160959761958
39.8112132850089,-77.68494688061246
39.79768072947793,-77.54831953588082
39.784041501532094,-77.41172782710488
39.77029562217452,-77.27517201753805
39.75644311259322,-77.13865237000411
39.74248399416152,-77.00216914689409
39.72841828843845,-76.86572261016411
39.71424601716924,-76.72931302133166
39.69996720228574,-76.5929406414738
39.68558186590688,-76.45660573122389
39.671090030339194,-76.3203085507688
39.656491718077056,-76.18404935984648
39.64178695180342,-76.04782841774308
39.62697575439004,-75.91164598329028
39.61205814889812,-75.77550231486265
39.5970341585787,-75.63939767037493
39.58190380687298,-75.50333230727927
39.56666711741311,-75.36730648256284
39.55132411402238,-75.23132045274497
39.535874820715804,-75.09537447387474
39.52031926170064,-74.95946880152813
39.50465746137681,-74.82360369080564
39.48888944433735,-74.68777939632946
39.47301523536896,-74.55199617224139
39.457034859452556,-74.41625427219975
39.4409483417636,-74.28055394937714
39.42475570767267,-74.14489545645775
39.408456982746024,-74.00927904563505
39.39205219274598,-73.8737049686093
39.37554136363151,-73.73817347658476
39.35892452155872,-73.60268482026763
39.94290818887503,-77.9410136609186
39.92958255297341,-77.80418009061475
39.91615014716422,-77.66738173430275
39.90261099199613,-77.53061885684637
39.88896510820121,-77.39389172268275
39.87521251669529,-77.25720059582008
39.861353238578516,-77.12054573983507
39.84738729513569,-76.9839274178694
39.83331470783681,-76.84734589262732
39.8191354983374,-76.7108014263729
39.80484968847908,-76.57429428092715
39.79045730028993,-76.43782471766512
39.775958355984976,-76.3013929975138
39.76135287796662,-76.1649993809482
39.746640888825155,-76.02864412798984
39.7318224113392,-75.89232749820339
39.71689746847613,-75.75604975069416
39.70186608339254,-75.61981114410536
39.686728279434874,-75.48361193661518
39.671484080139635,-75.34745238593486
39.65613350923406,-75.21133274930523
39.640676590636566,-75.07525328349443
39.625113348457084,-74.93921424479576
39.6094438069978,-74.8032158890239
39.593667990753424,-74.6672584715138
39.577785924411785,-74.53134224711654
39.561797632854216,-74.39546747019851
39.54570314115621,-74.259634394637
39.529502474587815,-74.12384327381922
39.513195658614094,-73.98809436063905
39.496782718895695,-73.85238790749442
39.48026368128938,-73.71672416628527
39.46363857184846,-73.58110338841078
40.04780140306369,-77.9236849502645
40.03446931480681,-77.78671536954744
40.021030400874345,-77.6497811090666
40.00748468172857,-77.51288243444765
39.99383217801454,-77.37601961088738
39.98007291056058,-77.23919290315229
39.96620690037856,-77.1024025755739
39.952234168664596,-76.96564889204772
39.93815473679927,-76.82893211602908
39.923968626348085,-76.69225251053125
39.90967585906209,-76.55561033812178
39.895276456878214,-76.41900586092072
39.88077044191968,-76.28243934059714
39.866157836496576,-76.14591103836648
39.85143866310624,-76.00942121498812
39.83661294443373,-75.87297013076243
39.821680703352335,-75.73655804552799
39.80664196292402,-75.60018521865909
39.79149674639981,-75.46385190906305
39.77624507722049,-75.32755837517743
39.76088697901683,-75.19130487496726
39.74542247561021,-75.05509166592262
39.72985159101308,-74.91891900505617
39.71417434942944,-74.78278714890011
39.69839077525531,-74.6466963535039
39.68250089307926,-74.51064687443143
39.66650472768279,-74.37463896675872
39.650402304041016,-74.23867288507103
39.63419364732307,-74.10274888346063
39.617878782892475,-73.96686721552445
39.601457736307914,-73.83102813436061
39.58493053332351,-73.69523189256725
39.56829719988943,-73.559478742239
40.152637557580334,-77.90632118535476
40.13929905212301,-77.76921532817306
40.12585366549357,-77.63214489789729
40.112301418067645,-77.49511016091796
40.09864233040302,-77.35811138319491
40.08487642324012,-77.22114883025458
40.07100371750237,-77.08422276718738
40.05702423429675,-76.94733345864469
40.042937994914155,-76.81048116883605
40.02874502082979,-76.67366616152623
40.01444533370382,-76.53688870003299
40.00003895538166,-76.40014904722334
39.9855259078945,-76.26344746551153
39.9709062134597,-76.12678421685602
39.95617989448132,-75.99015956275682
39.94134697355063,-75.85357376425266
39.9264074734464,-75.71702708191822
39.91136141713562,-75.58051977586179
39.89620882777371,-75.44405210572187
39.88094972870528,-75.30762433066523
39.8655841434643,-75.17123670938395
39.85011209577482,-75.03488950009265
39.83453360955142,-74.89858296052584
39.81884870889957,-74.76231734793569
39.803057418116246,-74.62609291908902
39.78715976169044,-74.48990993026483
39.77115576430351,-74.3537686372516
39.755045450829776,-74.21766929534496
39.73882884633707,-74.08161215934501
39.7225059760871,-73.94559748355383
39.70607686553613,-73.80962552177265
39.68954154033534,-73.67369652729994
39.67290002633137,-73.53781075292822
40.257416272263214,-77.88892226028607
40.244071384797124,-77.75167985982122
40.23061956093427,-77.61447299335988
40.21706082096335,-77.47730192806006
40.203395185354545,-77.34016693064686
40.18962267476012,-77.20306826741056
40.1757433100147,-77.06600620420258
40.161757112135824,-76.92898100643343
40.14766410232442,-76.7919929390693
40.1334643019651,-76.65504226662992
40.119157732626824,-76.51812925318501
40.10474441606315,-76.38125416235205
40.090224374212866,-76.24441725729311
40.075597629200374,-76.10761880071242
40.06086420333618,-75.9708590548532
40.04602411911728,-75.83413828149541
40.03107739922774,-75.69745674195246
40.016024066539146,-75.56081469706909
40.00086414411105,-75.42421240721822
39.98559765519144,-75.28765013229832
39.97022462321728,-75.15112813173077
39.954745071814905,-75.01464666445753
39.93915902480069,-74.87820598893798
39.923466506181235,-74.74180636314657
39.90766754015414,-74.60544804457011
39.89176215110839,-74.46913129020506
39.87575036362485,-74.33285635655535
39.85963220247682,-74.19662349962928
39.84340769263036,-74.06043297493726
39.82707685924505,-73.92428503748923
39.81063972767437,-73.78817994179195
39.79409632346616,-73.65211794184667
39.7774466723632,-73.51609929114673
40.36213716751545,-77.87148806873049
40.34878593326867,-77.73410885739445
40.33532770767266,-77.59676528758908
40.32176251092889,-77.45945762724267
40.30809036341971,-77.32218614384912
40.29431128570881,-77.18495110446473
40.280425298541765,-77.04775277570513
40.26643242284643,-76.91059142374257
40.252332679733364,-76.77346731430308
40.23812609049631,-76.63638071266364
40.22381267661265,-76.49933188364923
40.20939245974392,-76.36232109163043
40.19486546173613,-76.22534860051978
40.18023170462033,-76.08841467377002
40.165491210613126,-75.95151957437055
40.150644002117055,-75.81466356484509
40.13569010172104,-75.67784690724855
40.120629532201036,-75.54106986316499
40.105462316520274,-75.40433269370403
40.090188477829926,-75.26763565949884
40.07480803946944,-75.13097902070291
